Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url,Original_Language_num,Genre_num
5/5/2013 0:00,Star Trek Into Darkness,crew enterprise called find unstoppable force terror organization detonated fleet stands leaving world state crisis personal score settle captain kirk leads manhunt zone world capture weapon mass destruction heroes propelled epic chess game life death love challenged friendships torn apart sacrifices made family kirk crew ,47.689,7899,7.3,en,Action Adventure Science Fiction,https://image.tmdb.org/t/p/original/7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg,8,0.291408802
5/7/2013 0:00,Hummingbird,homeless military court martial damaged forces soldier navigating london criminal underworld seizes opportunity assume identity transforming avenging angel process ,61.503,1340,6.2,en,Action Thriller,https://image.tmdb.org/t/p/original/bN2aGUOxHRwGms68WTDr2MHzkKa.jpg,8,0.129097763
5/9/2013 0:00,Saintâ˜†Young Men,jesus christ gautama buddha founders christianity buddhism roommates tokyo apartment taking vacation earth comedy involves jokes christianity buddhism things related main characters attempts hide identities understand modern society japan ,14.463,48,7.9,ja,Animation Comedy,https://image.tmdb.org/t/p/original/oeTiyyFgP4PSya310BTExpoxIGi.jpg,21,0.176059137
5/9/2013 0:00,Devil's Knot,savage murders young children sparks controversial trial teenagers accused killing kids part satanic ritual ,14.402,529,6.1,en,Crime Drama Thriller,https://image.tmdb.org/t/p/original/8DMDx7XMylIL7lpBEOMzIjuwhw0.jpg,8,0.254524484
5/10/2013 0:00,The Great Gatsby,adaptation scott fitzgerald island novel midwesterner nick carraway lured lavish world neighbor gatsby carraway cracks gatsby nouveau riche existence obsession madness tragedy await ,37.848,10285,7.4,en,Drama Romance,https://image.tmdb.org/t/p/original/nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg,8,0.197753833
5/11/2013 0:00,Age of Dinosaurs,using breakthrough flesh regeneration technology biotech firm creates dinosaurs creatures escape museum exhibit terrorize angeles former firefighter rescue teenage daughter chaos brought dinosaurs ,14.256,69,4.1,en,Action Science Fiction,https://image.tmdb.org/t/p/original/yKHXVYABPuZyIXCk42avr6vL6Y6.jpg,8,0.196794586
5/15/2013 0:00,Epic,teenager finds transported deep forest setting battle forces good forces evil taking place bands group characters order worldâ ,38.131,2274,6.5,en,Animation Adventure Family Fantasy,https://image.tmdb.org/t/p/original/rdi6MYgAhLlgomEERtmYtrH8ItY.jpg,8,0.3528458
5/17/2013 0:00,Frances Ha,aspiring dancer moves york city becomes caught whirlwind flighty fair weather friends diminishing fortunes career setbacks ,14.672,1160,7.4,en,Comedy Drama,https://image.tmdb.org/t/p/original/paHlEvMz4rqzMsqxSbMOBn4HtM3.jpg,8,0.186251123
5/21/2013 0:00,The Great Beauty,gambardella seduced lavish nightlife rome decades birthday shock looks nightclubs parties find timeless landscape absurd exquisite beauty ,15.417,2583,7.5,it,Drama,https://image.tmdb.org/t/p/original/1cmOc3ZPkuCTOTqHEsRr3Pk81Um.jpg,20,0.09193507
5/23/2013 0:00,The Hangover Part III,time wedding bachelor party wrong wolfpack hits road bets ,80.373,7251,6.2,en,Comedy,https://image.tmdb.org/t/p/original/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,8,0.094316053
5/29/2013 0:00,Now You See Me,agent interpol detective track team illusionists pull bank heists performances reward audiences money ,75.534,13462,7.4,en,Thriller Crime,https://image.tmdb.org/t/p/original/1eQ3c443YwXz1Xq0FZ24qrJBKyd.jpg,8,0.162589414
5/30/2013 0:00,After Earth,thousand years cataclysmic events forced humanity escape earth nova prime become mankind legendary general cypher raige returns extended tour duty estranged family ready father year kitai asteroid storm damages cypher kitai craft crash land unfamiliar dangerous earth father lies dying cockpit kitai trek hostile terrain recover rescue beacon life kitai wanted soldier father gets chance ,56.19,5707,5.2,en,Science Fiction Action Adventure,https://image.tmdb.org/t/p/original/kzewQpLBGFTQzNgn2RWTRxrCObN.jpg,8,0.291408802
5/31/2013 0:00,The Purge,given country overcrowded prisons government begins allow hour periods time illegal activity legal free alls family protect invasion ,69.615,7092,6.3,en,Science Fiction Horror Thriller,https://image.tmdb.org/t/p/original/1x4fHaDdlpWT5P2UV4ClKguWbTE.jpg,8,0.278273301
5/31/2013 0:00,The Garden of Words,takao training become shoemaker skipped school sketching shoes japanese style garden meets mysterious woman yukino older arranging times start rainy days deepen relationship rainy season approaches ,42.878,1525,7.6,ja,Animation Drama Romance,https://image.tmdb.org/t/p/original/8ciSABYn5ANts75wny70HGIyrz5.jpg,21,0.279496917
5/31/2013 0:00,The Book of Esther,ester becomes king xerxesâ queen cousin mordecai despicable haman engage dangerous game intrigue control young persian king xerxes ,30.217,12,6,en,Drama,https://image.tmdb.org/t/p/original/8TV76zCTNfEFnOPpWFFopMrmDq7.jpg,8,0.09193507
6/1/2013 0:00,12 Rounds 2: Reloaded,nick malloy portrays emergency medical technician finds caught deadly game mouse vigilante tied paramedic time spare wife life hanging balance figure chosen pawn maniac game late ,16.338,218,5.6,en,Action Adventure,https://image.tmdb.org/t/p/original/btThjvVC4lOqE95F9iVK118kpj2.jpg,8,0.142233264
6/5/2013 0:00,"Secretly, Greatly",north korean sleeper cell agent infiltrates south assumes role village idiot rural town observes townsfolk waits patiently mission years playing role village idiot fellow elite spies rang posed rock star posed ordinary student dispatched town helps spies settle teach adjust south sudden drastic political power shift north spies receive urgent ultimate mission ,16.717,134,7.1,ko,Action Drama Comedy,https://image.tmdb.org/t/p/original/n5ESZzOGxnmugkLvyd45wOsn0mg.jpg,22,0.233870171
6/6/2013 0:00,Zombie Massacre,bacteriological weapon developed government create super soldier spreads epidemic quiet town middle eastern europe citizens turned infected zombies plan bring atomic bomb city nuclear plant pretend terrible accident occurred know truth team mercenaries hired complete mission battle hordes monsters team survive ,19.456,92,5.1,en,Action Horror,https://image.tmdb.org/t/p/original/doMrEAiMte4rD5HRsWga1i0BzTj.jpg,8,0.095238095
6/6/2013 0:00,V/H/S/2,darkened house looms column littered tapes pagan shrine forgotten analog gods screens crackle endlessly monochrome vistas static white noise permeating brain fogging concentration fight urge relax mere movie night obsolete spools contain magnetic tape imprinted soul evil ,18.595,775,6.3,en,Horror Thriller,https://image.tmdb.org/t/p/original/o4hcWsHaHaNQ9BBReOxLvYJNRhA.jpg,8,0.129097763
6/6/2013 0:00,The Way Way Back,year duncan goes summer vacation mother overbearing boyfriend boyfriend daughter rough time fitting duncan finds unexpected friend owen manager water wizz water park ,18.186,1413,7.1,en,Comedy Drama,https://image.tmdb.org/t/p/original/bHoQ0xjDJ5sJZNca7QyFa6ZeXxg.jpg,8,0.186251123
6/7/2013 0:00,Blackfish,notorious killer whale tilikum responsible deaths individuals including killer whale trainer blackfish shows devastating consequences keeping intelligent sentient creatures captivity ,15.988,910,7.9,en,Documentary,https://image.tmdb.org/t/p/original/kCk4mDFE96Mn1AYfEcbxkIiw7ND.jpg,8,0.094522138
6/8/2013 0:00,Hal,kurumiâ heart broken sudden death boyfriend tragic airplane accident melding futuristic technology binary equivalent human emotion brilliant scientist created ultra lifelike robotic surrogate take halâ place lure kurumi shroud solitude ,24.935,76,6.7,ja,Animation Romance,https://image.tmdb.org/t/p/original/xSiBXQGAXfEYjaxUySI53AAFH3.jpg,21,0.187561847
6/12/2013 0:00,Man of Steel,young learns extraordinary powers earth young journeys discover came sent hero emerge world annihilation become symbol hope mankind ,101.757,12934,6.6,en,Action Adventure Fantasy Science Fiction,https://image.tmdb.org/t/p/original/8GFtkImmK0K1VaUChR0n9O61CFU.jpg,8,0.373151887
6/12/2013 0:00,This Is the End,attending party james franco house seth rogen baruchel celebrities faced apocalypse ,39.945,5295,6.2,en,Action Comedy,https://image.tmdb.org/t/p/original/7Wdc3etyBJA4432TYtz6n9GQd1c.jpg,8,0.141935101
6/12/2013 0:00,The Bling Ring,inspired actual events group fame obsessed teenagers internet track whereabouts famous celebrities homes riches ,15.429,2710,5.4,en,Drama Crime,https://image.tmdb.org/t/p/original/nZRNGcvuAFXwfuk1gMcp7UmJg2u.jpg,8,0.173045769
6/12/2013 0:00,Stranger by the Lake,franck seeks love lakeside cruising beach mostly pudgy nude sunbathers befriends henri depressed middle aged sexual enjoys quiet accepts franck company michel appears franck finally spots know sexually unfortunately spots drowning lover opts tell order consider relationship handsome remorseless killer ,13.609,316,6.3,fr,Drama Thriller,https://image.tmdb.org/t/p/original/zXfcNpUkF44dDoMjE4CTelJPW8P.jpg,14,0.173413785
6/14/2013 0:00,Stuck in Love,acclaimed writer wife teenaged children come terms complexities love forms course tumultuous year ,22.161,1642,7.4,en,Drama Comedy,https://image.tmdb.org/t/p/original/qw34d1M7GtE4GPf0eI8QBnUEA0T.jpg,8,0.186251123
6/14/2013 0:00,Un Dios prohibido,august beginning spanish civil members claretian community barbastro huesca martyred faith film recounts weeks life held finally shot time perform various writings talk situation fellow captives people writings basic testimony narrate fact film version ,15.445,13,6.1,es,Drama War,https://image.tmdb.org/t/p/original/vS1MEPT6Hv1ivGrrKnWxk2zoi7g.jpg,9,0.173678155
6/15/2013 0:00,Goodbye World,mysterious cyber attack cripples civilization group college friends lovers retreat remote country cabin cope uncertain future navigating minefield shared ,42.608,114,5.3,en,Drama Comedy,https://image.tmdb.org/t/p/original/1WEzts5eapNbxglUSNUXUrs98CR.jpg,8,0.186251123
6/16/2013 0:00,My Little Pony: Equestria Girls,magic mirror twilight sparkle travels alternate universe order recover crown stolen crystal empire arrival horrified learn turned human ,21.236,180,7.3,en,Animation Comedy Family Fantasy Music,https://image.tmdb.org/t/p/original/zT92hPXA5X6ppKjnjf9VfU51aR8.jpg,8,0.443785621
6/19/2013 0:00,Monsters University,look relationship mike sulley days monsters university necessarily friends ,89.902,8911,7,en,Animation Family,https://image.tmdb.org/t/p/original/upaMBEonGeZGQc3xtUVZOfe1lGl.jpg,8,0.176488499
6/20/2013 0:00,World War Z,life former united nations investigator gerry lane family seems content suddenly world plagued mysterious infection turning human populations rampaging mindless zombies barely escaping chaos lane persuaded mission investigate disease follows perilous trek world lane brave horrific dangers odds find answers human civilization falls ,133.445,12838,6.8,en,Action Drama Horror Science Fiction Thriller,https://image.tmdb.org/t/p/original/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,8,0.417827419
6/21/2013 0:00,The House at the End of Time,story dulce mother encounters apparitions house decipher mystery trigger prophecy death family ,14.696,237,6.7,es,Horror Drama Fantasy,https://image.tmdb.org/t/p/original/92FQvweLxWVDstpEY2LPLi0kp9A.jpg,9,0.221297202
6/26/2013 0:00,Despicable Me 2,recruited anti villain league help deal powerful super criminal ,83.684,9624,6.9,en,Animation Comedy Family,https://image.tmdb.org/t/p/original/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,8,0.270804552
6/27/2013 0:00,White House Down,capitol policeman john cale denied dream secret service protecting president james sawyer girl news takes tour white house complex overtaken heavily armed paramilitary group nation government falling chaos time running cale president daughter country ,68.823,3951,6.4,en,Action Drama Thriller,https://image.tmdb.org/t/p/original/hXLScIERphkTsMGdfKKvF4p4SPB.jpg,8,0.221032833
6/27/2013 0:00,The Heat,uptight straight laced agent sarah ashburn methodical investigator reputation excellence hyper arrogance shannon mullins boston finest foul mouthed fuse uses instinct street smarts catch elusive criminals partner friend matter wildly incompatible officers join forces bring ruthless drug lord become thing expected buddies ,63.35,3348,6.6,en,Action Comedy Crime,https://image.tmdb.org/t/p/original/yERBa1y5zNUOTRKQPiDCPIc2fuv.jpg,8,0.2230458
6/27/2013 0:00,Europa Report,crew international astronauts sent private mission jupiter fourth moon ,57.085,1074,6.2,en,Science Fiction Thriller,https://image.tmdb.org/t/p/original/tbsfaBjiAW5vfrV06R8KCOzVOYy.jpg,8,0.230654253
6/27/2013 0:00,Independence Daysaster,earth attacked hostile alien force town firefighter rogue seti scientist team activate technology capable defeating invaders ,39.383,63,4.5,en,Action Science Fiction,https://image.tmdb.org/t/p/original/6jor0EqECPgHqu89GrQIy9Wetkf.jpg,8,0.196794586
6/29/2013 0:00,Puppylove,diane mysterious lonely teenager sharing bonds father christian takes care education brother marc arrival julia neighborhood charismatic liberated young british woman going disturb dianeâ daily life desperately willing become adult diane going live semester shattering experiences life gets julia gets irresponsible ignoring consequences limits desires ,19.08,24,5.8,fr,Romance Drama,https://image.tmdb.org/t/p/original/pTiwGVsU3j3X0KSgsfw9hPu5pCB.jpg,14,0.197753833
6/30/2013 0:00,Assault on Wall Street,average yorker peaceful life paying loving family suddenly changes economy crashes causing lose filled anger rage snaps goes extreme lengths seek revenge life taken ,38.11,382,5.9,en,Drama Thriller Action,https://image.tmdb.org/t/p/original/4dm5XEXIT73aB0g1nrplwYguaU9.jpg,8,0.221032833
6/30/2013 0:00,A Common Man,terrorist plants bombs city colombo lanka threatens detonate prisoners released ,15.854,57,6.1,en,Action Thriller,https://image.tmdb.org/t/p/original/Aw8gL6uTtyqxjc1neeJ50JD5ygm.jpg,8,0.129097763
7/3/2013 0:00,The Lone Ranger,texas rangers chase gang outlaws butch cavendish gang ambushes rangers seemingly killing survivor found indian named tonto nurses health ranger donning mask riding white stallion named silver teams tonto bring unscrupulous gang others justice ,51.712,5029,6.1,en,Action Adventure Western,https://image.tmdb.org/t/p/original/p3OvQFa5lhbwSAhPygwnlugie1d.jpg,8,0.236879102
7/3/2013 0:00,Cold Eyes,yoon becomes newest member unit korean police forces crime department specializes surveillance activities profile criminals teams hwang sang veteran leader unit tries track james cold hearted leader armed criminal organization ,25.447,243,7.5,ko,Crime Action Thriller,https://image.tmdb.org/t/p/original/i1a1rk2qPrxIF5pYyBB2oSTa6OR.jpg,22,0.210208462
7/4/2013 0:00,Man of Tai Chi,beijing young martial artist skill places position experience opportunities sacrifices ,39.995,688,6,en,Action Drama,https://image.tmdb.org/t/p/original/ty5ffg7jYhklKd8FYPSxdzY9Uv6.jpg,8,0.139554118
7/4/2013 0:00,Gintama the Movie: The Final Chapter - Be Forever Yorozuya,happened shiroyasha existed thrown chaos mysterious cause sakata gintoki lives world future changed happened yorozuya gintoki ghost carry burden order friends finish biggest final yorozuya ,23.569,77,8.1,ja,Action Comedy Science Fiction Animation,https://image.tmdb.org/t/p/original/1wEl5WHQO2SdWQ6S3gLBaaobf4c.jpg,21,0.372853723
7/5/2013 0:00,Hammer of the Gods,action epic sees passionate young transform brutal warrior travels unforgiving landscape search lost brother hakan ferrocious people relying restore order kingdom ,13.638,121,4.4,en,History Action Adventure,https://image.tmdb.org/t/p/original/6qfATvarIf0xlbE9WJRnXP1P37R.jpg,8,0.223642975
